subject	group	condition	stimtype	context	videoname	valence	arousal	empathy	responsibility	deservingness	help	BIDR
16	Novices	Empathy	Neutral	Not-responsible	47	5	1	1	NA	NA	NA	16
16	Novices	Empathy	Neutral	Not-responsible	43	5	1	2	NA	NA	NA	16
16	Novices	Empathy	Neutral	Not-responsible	52	5	1	1	NA	NA	NA	16
16	Novices	Empathy	Neutral	Not-responsible	46	5	2	2	7	7	NA	16
16	Novices	Empathy	Neutral	Not-responsible	45	5	1	1	NA	NA	NA	16
17	Novices	Compassion	Neutral	Not-responsible	49	6	6	5	NA	NA	NA	4
17	Novices	Compassion	Neutral	Not-responsible	37	6	3	4	6	NA	NA	4
17	Novices	Compassion	Neutral	Not-responsible	51	7	6	6	6	NA	6	4
17	Novices	Compassion	Neutral	Not-responsible	50	7	6	4	NA	NA	NA	4
17	Novices	Compassion	Neutral	Not-responsible	39	6	5	6	5	NA	5	4
18	Novices	Compassion	Neutral	Not-responsible	47	5	5	5	NA	NA	NA	24
18	Novices	Compassion	Neutral	Not-responsible	43	5	7	7	2	1	5	24
18	Novices	Compassion	Neutral	Not-responsible	50	5	5	1	NA	NA	2	24
18	Novices	Compassion	Neutral	Not-responsible	37	6	2	1	7	NA	1	24
18	Novices	Compassion	Neutral	Not-responsible	45	5	1	1	7	6	1	24
18	Novices	Empathy	Neutral	Not-responsible	52	6	5	6	3	NA	NA	24
18	Novices	Empathy	Neutral	Not-responsible	51	7	6	6	7	6	NA	24
18	Novices	Empathy	Neutral	Not-responsible	49	5	5	5	NA	NA	NA	24
18	Novices	Empathy	Neutral	Not-responsible	46	5	6	4	2	3	6	24
19	Novices	Compassion	Neutral	Not-responsible	49	6	4	4	4	4	1	12
19	Novices	Compassion	Neutral	Not-responsible	45	5	3	2	3	NA	1	12
19	Novices	Compassion	Neutral	Not-responsible	46	6	5	5	5	NA	1	12
19	Novices	Compassion	Neutral	Not-responsible	37	5	3	4	5	5	1	12
19	Novices	Compassion	Neutral	Not-responsible	51	5	4	4	5	5	1	12
19	Novices	Empathy	Neutral	Not-responsible	47	5	3	3	3	5	1	12
19	Novices	Empathy	Neutral	Not-responsible	43	5	5	4	1	NA	1	12
19	Novices	Empathy	Neutral	Not-responsible	50	5	2	1	NA	NA	1	12
19	Novices	Empathy	Neutral	Not-responsible	52	5	5	5	1	NA	1	12
19	Novices	Empathy	Neutral	Not-responsible	39	5	3	3	NA	NA	1	12
22	Novices	Compassion	Neutral	Not-responsible	70	4	5	6	NA	NA	6	16
22	Novices	Compassion	Neutral	Not-responsible	61	5	1	1	7	NA	NA	16
22	Novices	Compassion	Neutral	Not-responsible	67	5	1	1	NA	NA	NA	16
22	Novices	Compassion	Neutral	Not-responsible	39	6	5	5	6	NA	7	16
22	Novices	Compassion	Neutral	Not-responsible	57	5	2	1	NA	NA	NA	16
22	Novices	Empathy	Neutral	Not-responsible	54	6	5	5	NA	NA	NA	16
22	Novices	Empathy	Neutral	Not-responsible	65	5	2	2	NA	NA	NA	16
22	Novices	Empathy	Neutral	Not-responsible	63	4	2	2	6	4	NA	16
22	Novices	Empathy	Neutral	Not-responsible	62	7	5	6	6	6	NA	16
22	Novices	Empathy	Neutral	Not-responsible	55	5	1	1	NA	NA	NA	16
22	Novices	Empathy	Neutral	Not-responsible	53	8	5	6	6	8	NA	16
26	Novices	Compassion	Neutral	Not-responsible	70	5	7	5	NA	NA	NA	16
26	Novices	Compassion	Neutral	Not-responsible	54	5	5	5	NA	NA	NA	16
26	Novices	Compassion	Neutral	Not-responsible	63	5	3	4	NA	NA	NA	16
26	Novices	Compassion	Neutral	Not-responsible	53	5	4	5	NA	NA	5	16
26	Novices	Compassion	Neutral	Not-responsible	67	5	1	1	NA	NA	NA	16
26	Novices	Empathy	Neutral	Not-responsible	55	5	6	5	NA	NA	5	16
26	Novices	Empathy	Neutral	Not-responsible	65	8	6	6	NA	NA	NA	16
26	Novices	Empathy	Neutral	Not-responsible	57	5	5	5	NA	NA	6	16
26	Novices	Empathy	Neutral	Not-responsible	62	9	6	6	NA	NA	5	16
26	Novices	Empathy	Neutral	Not-responsible	61	5	5	3	NA	NA	NA	16
28	Novices	Compassion	Neutral	Not-responsible	55	5	2	2	7	6	NA	3
28	Novices	Compassion	Neutral	Not-responsible	61	6	3	3	6	6	NA	3
28	Novices	Compassion	Neutral	Not-responsible	54	5	4	5	6	6	NA	3
28	Novices	Compassion	Neutral	Not-responsible	65	6	4	4	5	NA	5	3
28	Novices	Compassion	Neutral	Not-responsible	67	8	4	6	7	7	7	3
28	Novices	Empathy	Neutral	Not-responsible	62	8	6	7	7	7	NA	3
28	Novices	Empathy	Neutral	Not-responsible	70	8	6	6	7	7	5	3
28	Novices	Empathy	Neutral	Not-responsible	53	7	4	5	5	NA	5	3
28	Novices	Empathy	Neutral	Not-responsible	63	5	2	2	5	NA	NA	3
28	Novices	Empathy	Neutral	Not-responsible	57	8	5	5	6	6	NA	3
29	Novices	Compassion	Neutral	Not-responsible	43	7	7	7	3	3	7	36
29	Novices	Compassion	Neutral	Not-responsible	45	6	6	5	6	6	NA	36
29	Novices	Compassion	Neutral	Not-responsible	46	5	5	5	5	5	NA	36
29	Novices	Compassion	Neutral	Not-responsible	51	6	6	6	7	7	6	36
29	Novices	Compassion	Neutral	Not-responsible	47	6	6	6	6	6	6	36
29	Novices	Empathy	Neutral	Not-responsible	52	6	4	6	3	3	5	36
29	Novices	Empathy	Neutral	Not-responsible	39	7	7	7	3	3	6	36
29	Novices	Empathy	Neutral	Not-responsible	50	6	5	5	5	NA	5	36
29	Novices	Empathy	Neutral	Not-responsible	49	6	6	6	5	5	5	36
29	Novices	Empathy	Neutral	Not-responsible	37	6	6	6	7	6	6	36
30	Novices	Compassion	Neutral	Not-responsible	63	4	3	4	NA	NA	NA	14
30	Novices	Compassion	Neutral	Not-responsible	55	6	4	3	NA	NA	NA	14
30	Novices	Compassion	Neutral	Not-responsible	65	7	5	5	NA	NA	NA	14
30	Novices	Compassion	Neutral	Not-responsible	62	8	6	5	NA	NA	NA	14
30	Novices	Compassion	Neutral	Not-responsible	67	6	4	4	NA	NA	NA	14
30	Novices	Empathy	Neutral	Not-responsible	53	7	4	4	NA	NA	NA	14
30	Novices	Empathy	Neutral	Not-responsible	57	7	6	5	NA	NA	NA	14
30	Novices	Empathy	Neutral	Not-responsible	70	8	6	5	NA	NA	NA	14
30	Novices	Empathy	Neutral	Not-responsible	54	6	4	3	NA	NA	NA	14
30	Novices	Empathy	Neutral	Not-responsible	61	7	2	2	NA	NA	NA	14
32	Novices	Compassion	Neutral	Not-responsible	45	5	1	1	5	5	1	5
32	Novices	Compassion	Neutral	Not-responsible	51	5	1	1	6	5	1	5
32	Novices	Compassion	Neutral	Not-responsible	46	5	1	1	6	5	1	5
32	Novices	Compassion	Neutral	Not-responsible	39	5	1	1	5	NA	1	5
32	Novices	Compassion	Neutral	Not-responsible	43	5	1	1	5	NA	1	5
32	Novices	Empathy	Neutral	Not-responsible	49	5	1	1	NA	NA	1	5
32	Novices	Empathy	Neutral	Not-responsible	37	5	1	1	7	NA	1	5
32	Novices	Empathy	Neutral	Not-responsible	47	5	1	1	NA	NA	1	5
32	Novices	Empathy	Neutral	Not-responsible	50	5	1	1	5	NA	1	5
32	Novices	Empathy	Neutral	Not-responsible	52	5	1	1	6	NA	1	5
34	Novices	Compassion	Neutral	Not-responsible	61	8	6	6	7	7	5	5
34	Novices	Compassion	Neutral	Not-responsible	62	5	6	2	7	7	5	5
34	Novices	Compassion	Neutral	Not-responsible	65	8	8	6	6	5	5	5
34	Novices	Compassion	Neutral	Not-responsible	54	6	4	2	6	6	4	5
34	Novices	Compassion	Neutral	Not-responsible	55	5	3	3	8	6	4	5
34	Novices	Empathy	Neutral	Not-responsible	70	5	4	4	7	7	4	5
34	Novices	Empathy	Neutral	Not-responsible	63	6	3	3	1	1	3	5
34	Novices	Empathy	Neutral	Not-responsible	53	6	6	3	7	4	4	5
34	Novices	Empathy	Neutral	Not-responsible	67	5	5	5	8	6	3	5
34	Novices	Empathy	Neutral	Not-responsible	57	5	5	2	8	8	3	5
35	Novices	Compassion	Neutral	Not-responsible	70	8	6	6	6	7	6	3
35	Novices	Compassion	Neutral	Not-responsible	65	7	5	6	5	NA	6	3
35	Novices	Compassion	Neutral	Not-responsible	55	8	6	6	6	6	5	3
35	Novices	Compassion	Neutral	Not-responsible	57	8	4	4	NA	5	6	3
35	Novices	Compassion	Neutral	Not-responsible	67	8	5	3	6	6	6	3
35	Novices	Empathy	Neutral	Not-responsible	53	3	6	7	NA	4	5	3
35	Novices	Empathy	Neutral	Not-responsible	54	5	1	2	NA	NA	NA	3
35	Novices	Empathy	Neutral	Not-responsible	61	5	1	1	NA	NA	NA	3
35	Novices	Empathy	Neutral	Not-responsible	63	5	5	1	2	NA	NA	3
35	Novices	Empathy	Neutral	Not-responsible	62	7	6	4	5	6	1	3
36	Novices	Compassion	Neutral	Not-responsible	55	5	3	3	NA	NA	NA	7
36	Novices	Compassion	Neutral	Not-responsible	61	5	5	3	NA	NA	NA	7
36	Novices	Compassion	Neutral	Not-responsible	54	5	4	4	NA	NA	NA	7
36	Novices	Compassion	Neutral	Not-responsible	65	5	3	4	NA	NA	NA	7
36	Novices	Compassion	Neutral	Not-responsible	67	5	2	2	NA	NA	NA	7
36	Novices	Empathy	Neutral	Not-responsible	62	5	2	3	NA	NA	NA	7
36	Novices	Empathy	Neutral	Not-responsible	70	5	3	3	NA	NA	NA	7
36	Novices	Empathy	Neutral	Not-responsible	53	5	4	4	NA	NA	NA	7
36	Novices	Empathy	Neutral	Not-responsible	63	5	4	4	NA	NA	NA	7
36	Novices	Empathy	Neutral	Not-responsible	57	5	3	2	NA	NA	NA	7
37	Novices	Compassion	Neutral	Not-responsible	54	6	2	1	NA	NA	2	24
37	Novices	Compassion	Neutral	Not-responsible	70	9	7	7	7	5	6	24
37	Novices	Compassion	Neutral	Not-responsible	63	5	1	1	7	8	1	24
37	Novices	Compassion	Neutral	Not-responsible	53	5	2	2	6	6	1	24
37	Novices	Compassion	Neutral	Not-responsible	62	6	2	3	7	6	2	24
37	Novices	Empathy	Neutral	Not-responsible	65	5	2	1	6	6	1	24
37	Novices	Empathy	Neutral	Not-responsible	55	5	1	2	8	8	1	24
37	Novices	Empathy	Neutral	Not-responsible	57	8	8	8	8	8	7	24
37	Novices	Empathy	Neutral	Not-responsible	67	6	2	2	7	7	2	24
37	Novices	Empathy	Neutral	Not-responsible	61	9	7	7	8	8	5	24
38	Novices	Compassion	Neutral	Not-responsible	65	7	6	7	6	6	6	10
38	Novices	Compassion	Neutral	Not-responsible	54	7	7	7	6	6	5	10
38	Novices	Compassion	Neutral	Not-responsible	55	7	6	6	8	8	NA	10
38	Novices	Compassion	Neutral	Not-responsible	62	6	6	6	5	5	5	10
38	Novices	Compassion	Neutral	Not-responsible	61	6	5	5	7	6	4	10
38	Novices	Empathy	Neutral	Not-responsible	70	7	5	6	7	8	5	10
38	Novices	Empathy	Neutral	Not-responsible	63	5	3	4	2	3	NA	10
38	Novices	Empathy	Neutral	Not-responsible	53	4	7	6	1	2	6	10
38	Novices	Empathy	Neutral	Not-responsible	57	8	6	6	8	8	5	10
38	Novices	Empathy	Neutral	Not-responsible	67	8	6	7	8	8	6	10
42	Novices	Compassion	Neutral	Not-responsible	37	7	6	6	6	5	NA	6
42	Novices	Compassion	Neutral	Not-responsible	47	8	7	7	5	5	NA	6
42	Novices	Compassion	Neutral	Not-responsible	39	5	6	7	NA	NA	6	6
42	Novices	Compassion	Neutral	Not-responsible	43	7	6	6	5	NA	6	6
42	Novices	Compassion	Neutral	Not-responsible	51	8	7	6	6	6	7	6
42	Novices	Empathy	Neutral	Not-responsible	50	6	5	4	NA	NA	NA	6
42	Novices	Empathy	Neutral	Not-responsible	49	7	6	6	6	5	NA	6
42	Novices	Empathy	Neutral	Not-responsible	45	5	5	5	6	NA	3	6
42	Novices	Empathy	Neutral	Not-responsible	46	6	6	3	5	5	NA	6
42	Novices	Empathy	Neutral	Not-responsible	52	7	6	6	6	6	NA	6
81	Novices	Compassion	Neutral	Not-responsible	61	6	5	5	NA	NA	NA	13
81	Novices	Compassion	Neutral	Not-responsible	67	5	5	5	6	6	5	13
81	Novices	Compassion	Neutral	Not-responsible	57	6	6	6	7	7	7	13
81	Novices	Compassion	Neutral	Not-responsible	63	4	5	6	5	4	5	13
81	Novices	Compassion	Neutral	Not-responsible	53	4	6	6	4	4	7	13
81	Novices	Empathy	Neutral	Not-responsible	70	7	5	7	5	5	6	13
81	Novices	Empathy	Neutral	Not-responsible	55	7	5	5	7	7	5	13
81	Novices	Empathy	Neutral	Not-responsible	62	8	7	7	6	6	5	13
81	Novices	Empathy	Neutral	Not-responsible	54	5	6	5	NA	NA	7	13
81	Novices	Empathy	Neutral	Not-responsible	65	6	6	6	NA	NA	NA	13
82	Novices	Compassion	Neutral	Not-responsible	62	7	3	3	6	6	NA	26
82	Novices	Compassion	Neutral	Not-responsible	53	7	6	3	NA	NA	NA	26
82	Novices	Compassion	Neutral	Not-responsible	67	5	1	1	7	NA	NA	26
82	Novices	Compassion	Neutral	Not-responsible	57	8	3	3	7	NA	6	26
82	Novices	Compassion	Neutral	Not-responsible	65	8	7	7	5	NA	6	26
82	Novices	Empathy	Neutral	Not-responsible	61	7	2	2	5	NA	NA	26
82	Novices	Empathy	Neutral	Not-responsible	70	8	4	6	6	NA	6	26
82	Novices	Empathy	Neutral	Not-responsible	54	8	6	4	6	NA	NA	26
82	Novices	Empathy	Neutral	Not-responsible	55	7	2	1	7	NA	NA	26
82	Novices	Empathy	Neutral	Not-responsible	63	3	3	5	5	NA	6	26
83	Novices	Compassion	Neutral	Not-responsible	61	7	5	6	5	5	4	13
83	Novices	Compassion	Neutral	Not-responsible	67	5	2	2	NA	NA	1	13
83	Novices	Compassion	Neutral	Not-responsible	70	6	4	4	3	4	6	13
83	Novices	Compassion	Neutral	Not-responsible	55	6	2	2	NA	NA	NA	13
83	Novices	Compassion	Neutral	Not-responsible	62	6	2	4	NA	NA	NA	13
83	Novices	Empathy	Neutral	Not-responsible	57	5	1	2	NA	NA	NA	13
83	Novices	Empathy	Neutral	Not-responsible	54	6	3	5	NA	NA	NA	13
83	Novices	Empathy	Neutral	Not-responsible	63	5	1	1	NA	NA	NA	13
83	Novices	Empathy	Neutral	Not-responsible	65	6	4	6	NA	NA	6	13
83	Novices	Empathy	Neutral	Not-responsible	53	6	4	6	NA	NA	5	13
87	Novices	Compassion	Neutral	Not-responsible	63	5	2	2	1	NA	NA	15
87	Novices	Compassion	Neutral	Not-responsible	61	5	1	1	NA	NA	NA	15
87	Novices	Compassion	Neutral	Not-responsible	57	6	2	2	7	NA	NA	15
87	Novices	Compassion	Neutral	Not-responsible	53	5	5	5	NA	NA	NA	15
87	Novices	Compassion	Neutral	Not-responsible	55	5	1	1	NA	NA	NA	15
87	Novices	Empathy	Neutral	Not-responsible	67	5	1	1	NA	NA	NA	15
87	Novices	Empathy	Neutral	Not-responsible	70	6	3	3	NA	NA	NA	15
87	Novices	Empathy	Neutral	Not-responsible	65	7	5	5	NA	NA	NA	15
87	Novices	Empathy	Neutral	Not-responsible	54	5	5	5	NA	NA	NA	15
87	Novices	Empathy	Neutral	Not-responsible	62	5	2	2	NA	NA	NA	15
88	Novices	Compassion	Neutral	Not-responsible	67	5	5	1	NA	NA	NA	7
88	Novices	Compassion	Neutral	Not-responsible	61	5	1	1	NA	NA	NA	7
88	Novices	Compassion	Neutral	Not-responsible	70	9	6	6	NA	NA	6	7
88	Novices	Compassion	Neutral	Not-responsible	57	5	5	5	NA	NA	5	7
88	Novices	Compassion	Neutral	Not-responsible	63	5	2	2	2	1	NA	7
88	Novices	Empathy	Neutral	Not-responsible	53	5	1	1	1	NA	NA	7
88	Novices	Empathy	Neutral	Not-responsible	55	5	1	1	NA	NA	1	7
88	Novices	Empathy	Neutral	Not-responsible	54	2	7	7	1	1	6	7
88	Novices	Empathy	Neutral	Not-responsible	62	8	7	6	NA	NA	7	7
88	Novices	Empathy	Neutral	Not-responsible	65	3	6	5	NA	NA	NA	7
89	Novices	Compassion	Neutral	Not-responsible	53	7	5	6	2	NA	5	NA
89	Novices	Compassion	Neutral	Not-responsible	63	5	5	5	NA	NA	5	NA
89	Novices	Compassion	Neutral	Not-responsible	55	5	5	5	7	NA	NA	NA
89	Novices	Compassion	Neutral	Not-responsible	57	5	5	5	NA	NA	5	NA
89	Novices	Compassion	Neutral	Not-responsible	62	7	6	6	5	5	NA	NA
89	Novices	Empathy	Neutral	Not-responsible	67	5	5	2	7	NA	NA	NA
89	Novices	Empathy	Neutral	Not-responsible	54	8	6	5	6	7	NA	NA
89	Novices	Empathy	Neutral	Not-responsible	61	6	3	3	6	6	2	NA
89	Novices	Empathy	Neutral	Not-responsible	70	7	6	5	3	6	6	NA
89	Novices	Empathy	Neutral	Not-responsible	65	7	5	6	3	3	NA	NA
90	Novices	Compassion	Neutral	Not-responsible	52	5	1	2	NA	NA	NA	1
90	Novices	Compassion	Neutral	Not-responsible	50	5	2	2	6	6	NA	1
90	Novices	Compassion	Neutral	Not-responsible	49	5	2	2	6	NA	NA	1
90	Novices	Compassion	Neutral	Not-responsible	37	5	2	2	5	5	2	1
90	Novices	Compassion	Neutral	Not-responsible	47	7	4	5	6	5	NA	1
90	Novices	Empathy	Neutral	Not-responsible	43	5	2	2	2	NA	NA	1
90	Novices	Empathy	Neutral	Not-responsible	45	5	1	1	NA	NA	NA	1
90	Novices	Empathy	Neutral	Not-responsible	39	5	2	2	6	NA	6	1
90	Novices	Empathy	Neutral	Not-responsible	46	5	2	2	5	6	3	1
90	Novices	Empathy	Neutral	Not-responsible	51	6	2	2	7	NA	NA	1
91	Novices	Compassion	Neutral	Not-responsible	50	5	1	1	8	8	1	13
91	Novices	Compassion	Neutral	Not-responsible	37	7	5	5	7	7	NA	13
91	Novices	Compassion	Neutral	Not-responsible	52	6	5	5	5	5	1	13
91	Novices	Empathy	Neutral	Not-responsible	47	6	3	5	6	6	1	13
91	Novices	Empathy	Neutral	Not-responsible	49	7	3	3	8	8	1	13
91	Novices	Empathy	Neutral	Not-responsible	51	7	6	6	7	8	6	13
91	Novices	Empathy	Neutral	Not-responsible	46	4	2	3	7	7	3	13
91	Novices	Empathy	Neutral	Not-responsible	45	6	2	2	7	7	1	13
93	Novices	Compassion	Neutral	Not-responsible	70	7	5	5	NA	NA	NA	25
93	Novices	Compassion	Neutral	Not-responsible	53	7	3	3	3	NA	6	25
93	Novices	Compassion	Neutral	Not-responsible	62	7	5	5	NA	NA	5	25
93	Novices	Compassion	Neutral	Not-responsible	54	7	5	3	NA	NA	5	25
93	Novices	Compassion	Neutral	Not-responsible	67	8	2	2	2	2	NA	25
93	Novices	Empathy	Neutral	Not-responsible	57	5	1	1	NA	NA	NA	25
93	Novices	Empathy	Neutral	Not-responsible	61	5	5	2	NA	NA	NA	25
93	Novices	Empathy	Neutral	Not-responsible	65	6	6	5	NA	NA	6	25
93	Novices	Empathy	Neutral	Not-responsible	55	5	2	2	NA	NA	NA	25
93	Novices	Empathy	Neutral	Not-responsible	63	5	2	2	2	2	3	25
94	Novices	Compassion	Neutral	Not-responsible	57	5	6	4	NA	6	7	8
94	Novices	Compassion	Neutral	Not-responsible	62	8	7	9	NA	NA	2	8
94	Novices	Compassion	Neutral	Not-responsible	65	5	7	6	2	3	7	8
94	Novices	Compassion	Neutral	Not-responsible	61	5	7	7	7	NA	1	8
94	Novices	Compassion	Neutral	Not-responsible	70	8	6	6	5	6	3	8
94	Novices	Empathy	Neutral	Not-responsible	53	3	7	7	1	2	6	8
94	Novices	Empathy	Neutral	Not-responsible	54	6	5	7	7	5	3	8
94	Novices	Empathy	Neutral	Not-responsible	63	5	3	4	2	NA	4	8
94	Novices	Empathy	Neutral	Not-responsible	55	5	3	2	NA	6	5	8
94	Novices	Empathy	Neutral	Not-responsible	67	5	4	2	5	6	2	8
95	Novices	Compassion	Neutral	Not-responsible	47	6	5	5	6	6	NA	8
95	Novices	Compassion	Neutral	Not-responsible	39	6	4	3	6	5	4	8
95	Novices	Compassion	Neutral	Not-responsible	43	7	5	5	3	3	6	8
95	Novices	Compassion	Neutral	Not-responsible	51	6	4	3	8	6	4	8
95	Novices	Compassion	Neutral	Not-responsible	37	6	5	4	6	6	3	8
95	Novices	Empathy	Neutral	Not-responsible	50	4	5	6	8	7	5	8
95	Novices	Empathy	Neutral	Not-responsible	46	5	3	2	8	8	1	8
95	Novices	Empathy	Neutral	Not-responsible	52	5	4	4	5	5	4	8
95	Novices	Empathy	Neutral	Not-responsible	49	6	5	5	6	5	NA	8
95	Novices	Empathy	Neutral	Not-responsible	45	5	5	3	7	7	1	8
96	Novices	Compassion	Neutral	Not-responsible	51	5	1	1	7	NA	NA	12
96	Novices	Compassion	Neutral	Not-responsible	46	3	3	7	2	2	6	12
96	Novices	Compassion	Neutral	Not-responsible	39	5	3	3	NA	NA	NA	12
96	Novices	Compassion	Neutral	Not-responsible	45	5	1	1	NA	NA	1	12
96	Novices	Compassion	Neutral	Not-responsible	43	6	6	7	NA	NA	6	12
96	Novices	Empathy	Neutral	Not-responsible	49	5	1	1	NA	NA	NA	12
96	Novices	Empathy	Neutral	Not-responsible	37	5	1	1	NA	NA	NA	12
96	Novices	Empathy	Neutral	Not-responsible	47	5	2	1	NA	NA	NA	12
96	Novices	Empathy	Neutral	Not-responsible	50	5	1	2	NA	NA	NA	12
96	Novices	Empathy	Neutral	Not-responsible	52	6	6	5	NA	NA	5	12
50	Experts	Compassion	Neutral	Not-responsible	49	5	1	2	NA	8	6	12
50	Experts	Compassion	Neutral	Not-responsible	37	5	1	1	NA	NA	6	12
50	Experts	Compassion	Neutral	Not-responsible	51	5	4	4	NA	NA	7	12
50	Experts	Compassion	Neutral	Not-responsible	50	5	1	2	NA	NA	7	12
50	Experts	Compassion	Neutral	Not-responsible	39	5	3	4	NA	NA	7	12
50	Experts	Empathy	Neutral	Not-responsible	47	5	3	3	NA	NA	7	12
50	Experts	Empathy	Neutral	Not-responsible	43	6	5	6	1	1	7	12
50	Experts	Empathy	Neutral	Not-responsible	52	5	2	3	NA	NA	6	12
50	Experts	Empathy	Neutral	Not-responsible	46	5	1	2	NA	NA	7	12
50	Experts	Empathy	Neutral	Not-responsible	45	5	1	1	NA	NA	7	12
51	Experts	Compassion	Neutral	Not-responsible	49	6	2	2	5	5	2	9
51	Experts	Compassion	Neutral	Not-responsible	37	5	1	1	8	5	NA	9
51	Experts	Compassion	Neutral	Not-responsible	51	5	1	2	NA	5	5	9
51	Experts	Compassion	Neutral	Not-responsible	50	5	1	1	7	7	NA	9
51	Experts	Compassion	Neutral	Not-responsible	39	5	2	1	5	NA	NA	9
52	Experts	Compassion	Neutral	Not-responsible	55	5	1	2	NA	NA	5	17
52	Experts	Compassion	Neutral	Not-responsible	53	6	1	3	NA	NA	5	17
52	Experts	Compassion	Neutral	Not-responsible	54	5	2	1	1	NA	5	17
52	Experts	Compassion	Neutral	Not-responsible	65	7	2	2	NA	NA	6	17
52	Experts	Compassion	Neutral	Not-responsible	63	4	1	2	NA	NA	NA	17
52	Experts	Compassion	Neutral	Not-responsible	62	6	2	1	NA	NA	NA	17
52	Experts	Empathy	Neutral	Not-responsible	70	6	5	3	NA	NA	5	17
52	Experts	Empathy	Neutral	Not-responsible	61	5	2	5	NA	NA	NA	17
52	Experts	Empathy	Neutral	Not-responsible	67	5	1	1	NA	NA	NA	17
52	Experts	Empathy	Neutral	Not-responsible	39	6	3	1	NA	NA	5	17
52	Experts	Empathy	Neutral	Not-responsible	57	5	1	1	NA	NA	5	17
53	Experts	Compassion	Neutral	Not-responsible	55	5	3	3	6	NA	2	28
53	Experts	Compassion	Neutral	Not-responsible	61	5	2	2	5	NA	3	28
53	Experts	Compassion	Neutral	Not-responsible	67	5	1	1	5	NA	4	28
53	Experts	Compassion	Neutral	Not-responsible	63	5	2	3	NA	NA	3	28
53	Experts	Compassion	Neutral	Not-responsible	53	5	1	1	NA	NA	NA	28
53	Experts	Empathy	Neutral	Not-responsible	62	5	3	3	NA	NA	2	28
53	Experts	Empathy	Neutral	Not-responsible	54	5	3	3	NA	NA	3	28
53	Experts	Empathy	Neutral	Not-responsible	57	6	3	3	5	NA	5	28
53	Experts	Empathy	Neutral	Not-responsible	65	8	6	6	6	NA	5	28
53	Experts	Empathy	Neutral	Not-responsible	70	7	2	2	5	NA	3	28
54	Experts	Compassion	Neutral	Not-responsible	70	6	6	5	3	NA	6	13
54	Experts	Compassion	Neutral	Not-responsible	61	5	2	1	2	NA	5	13
54	Experts	Compassion	Neutral	Not-responsible	67	5	2	1	7	7	7	13
54	Experts	Compassion	Neutral	Not-responsible	53	5	2	5	NA	1	8	13
54	Experts	Compassion	Neutral	Not-responsible	65	6	4	2	NA	1	7	13
54	Experts	Empathy	Neutral	Not-responsible	55	2	2	5	1	1	6	13
54	Experts	Empathy	Neutral	Not-responsible	62	7	5	3	NA	1	NA	13
54	Experts	Empathy	Neutral	Not-responsible	57	6	5	5	4	5	7	13
54	Experts	Empathy	Neutral	Not-responsible	63	3	1	5	2	1	NA	13
54	Experts	Empathy	Neutral	Not-responsible	54	3	2	1	1	NA	5	13
55	Experts	Compassion	Neutral	Not-responsible	53	7	6	5	NA	NA	NA	14
55	Experts	Compassion	Neutral	Not-responsible	67	5	5	5	NA	NA	NA	14
55	Experts	Compassion	Neutral	Not-responsible	61	5	5	5	6	NA	NA	14
55	Experts	Compassion	Neutral	Not-responsible	55	5	5	5	NA	NA	NA	14
55	Experts	Compassion	Neutral	Not-responsible	70	7	7	5	NA	NA	NA	14
55	Experts	Empathy	Neutral	Not-responsible	54	5	5	5	NA	NA	NA	14
55	Experts	Empathy	Neutral	Not-responsible	57	5	5	5	NA	NA	NA	14
55	Experts	Empathy	Neutral	Not-responsible	62	5	5	5	NA	NA	NA	14
55	Experts	Empathy	Neutral	Not-responsible	63	5	5	5	NA	NA	NA	14
55	Experts	Empathy	Neutral	Not-responsible	65	6	5	5	NA	NA	NA	14
56	Experts	Compassion	Neutral	Not-responsible	70	7	5	2	2	2	NA	14
56	Experts	Compassion	Neutral	Not-responsible	54	5	2	1	2	1	NA	14
56	Experts	Compassion	Neutral	Not-responsible	63	5	3	2	2	2	6	14
56	Experts	Compassion	Neutral	Not-responsible	53	5	5	3	NA	NA	6	14
56	Experts	Compassion	Neutral	Not-responsible	67	5	5	2	NA	NA	6	14
56	Experts	Empathy	Neutral	Not-responsible	55	7	6	5	5	6	NA	14
56	Experts	Empathy	Neutral	Not-responsible	65	7	7	6	5	5	5	14
56	Experts	Empathy	Neutral	Not-responsible	57	6	5	3	5	5	3	14
56	Experts	Empathy	Neutral	Not-responsible	62	7	5	4	NA	NA	NA	14
56	Experts	Empathy	Neutral	Not-responsible	61	6	4	3	6	NA	NA	14
57	Experts	Compassion	Neutral	Not-responsible	55	6	5	5	7	8	6	8
57	Experts	Compassion	Neutral	Not-responsible	61	7	6	6	6	7	7	8
57	Experts	Compassion	Neutral	Not-responsible	54	8	7	6	6	8	6	8
57	Experts	Compassion	Neutral	Not-responsible	65	5	6	6	NA	2	6	8
57	Experts	Compassion	Neutral	Not-responsible	67	5	5	5	7	7	7	8
57	Experts	Empathy	Neutral	Not-responsible	62	6	6	6	7	8	7	8
57	Experts	Empathy	Neutral	Not-responsible	70	9	7	7	8	8	6	8
57	Experts	Empathy	Neutral	Not-responsible	53	7	7	6	7	NA	6	8
57	Experts	Empathy	Neutral	Not-responsible	63	5	5	5	NA	NA	7	8
57	Experts	Empathy	Neutral	Not-responsible	57	1	6	7	7	7	8	8
58	Experts	Compassion	Neutral	Not-responsible	47	5	5	5	3	4	NA	30
